1,1,1,5,50,100,25,1,32,32,10,10,75,483,-102,483,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,5,50,105,25,1,32,32,10,10,75,1052,-112,608,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,5,50,110,25,1,32,32,10,10,75,1052,-112,752,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,5,50,115,25,1,32,32,10,10,75,1161,483,861,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,5,50,120,25,1,32,32,10,10,75,1161,483,861,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,5,50,125,25,1,32,32,10,10,75,1050,1050,750,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,5,50,130,25,1,32,32,10,10,75,1050,1050,750,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,5,50,135,25,1,32,32,10,10,75,483,1161,637,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,5,50,140,25,1,32,32,10,10,75,483,1161,483,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,5,50,145,25,1,32,32,10,10,75,483,1161,323,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,5,50,150,25,1,32,32,10,10,75,-114,1052,214,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,5,50,155,25,1,32,32,10,10,75,-114,1052,214,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,5,50,160,25,1,32,32,10,10,75,-202,484,102,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,5,50,165,25,1,32,32,10,10,75,-202,484,102,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,5,50,170,25,1,32,32,10,10,75,-113,-113,213,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,5,50,175,25,1,32,32,10,10,75,483,-102,323,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
